user	item	rating	time
330	209	3	876547032
330	72	5	876547087
330	575	4	876547165
330	63	3	876547165
330	584	3	876547220
330	77	4	876547220
330	228	5	876547220
330	97	5	876547220
330	732	5	876547220
330	465	5	876547250
330	966	5	876547311
330	651	5	876547311
330	549	5	876547355
330	376	4	876547378
330	94	4	876547426
330	91	4	876547426
330	1035	4	876547470
330	559	3	876547500
330	67	4	876547500
330	554	3	876547500
330	963	5	876547533
330	66	5	876547533
330	1044	5	876547575
330	468	5	876547608
330	570	4	876547674
330	80	2	876547737
330	384	2	876547813
330	451	5	876547813
330	422	4	876547853
330	215	5	876547925
554	276	3	876548886
554	284	3	876549009
554	7	3	876549087
554	576	4	876549377
554	692	4	876549579
554	289	4	876549656
554	531	4	876549731
554	378	4	876549808
554	58	4	876549808
554	228	5	876550011
554	151	4	876550100
554	181	4	876550100
554	526	4	876550100
554	423	4	876550182
554	14	4	876550182
554	174	5	876550257
554	71	4	876550257
554	56	4	876550257
554	118	4	876550257
554	82	4	876550257
554	939	4	876550342
554	684	4	876550342
554	172	5	876550372
554	132	4	876550453
554	79	5	876550491
554	432	4	876550491
554	98	5	876550491
554	111	4	876550526
554	8	4	876550526
554	1046	4	876550526
554	95	4	876550526
554	204	5	876550610
554	1042	3	876550610
554	87	4	876550654
554	405	4	876550654
554	218	4	876550654
554	77	4	876550778
554	50	4	876550778
554	215	5	876550833
554	732	4	876550833
554	125	3	876550913
554	1028	3	876551044
81	3	4	876592546
770	334	5	876597960
770	326	4	876598016
770	937	4	876598016
279	472	3	876609690
195	304	4	876617344
195	500	4	876617344
195	748	2	876632518
195	1228	1	876632600
195	47	5	876632643
514	306	4	876672606
689	300	5	876674606
689	748	5	876674637
689	879	2	876674692
689	358	4	876674762
689	181	5	876674861
689	258	5	876674954
689	222	5	876674954
689	125	3	876675152
689	109	5	876675152
689	150	4	876676134
689	596	3	876676134
689	597	4	876676165
689	763	4	876676165
689	273	3	876676165
689	298	4	876676211
689	1	3	876676211
689	405	5	876676292
689	410	1	876676293
689	117	4	876676293
689	237	3	876676293
689	250	5	876676334
689	475	4	876676334
689	295	1	876676334
689	7	5	876676334
689	717	3	876676359
689	50	5	876676397
689	13	1	876676397
689	257	5	876676397
689	118	4	876676433
689	121	5	876676433
689	471	4	876676433
689	111	3	876676501
689	151	3	876676501
689	15	5	876676502
116	880	3	876680723
367	268	4	876689364
367	334	4	876689364
367	302	5	876689364
367	258	4	876689364
367	324	5	876689418
367	876	3	876689418
367	288	5	876689418
367	331	4	876689418
367	333	4	876689501
367	326	4	876689502
367	246	4	876689612
367	50	5	876689696
367	176	5	876689738
367	183	5	876689738
367	665	5	876689738
367	179	5	876689765
367	919	5	876689790
367	250	5	876689824
367	1012	4	876689825
367	100	5	876689878
367	406	4	876689878
367	7	5	876689878
367	413	4	876689879
367	56	5	876689932
367	98	5	876689932
367	436	4	876689962
367	200	4	876689962
367	218	4	876689962
367	184	5	876689990
367	5	4	876689991
367	185	5	876689991
367	201	5	876689991
367	672	4	876689991
367	17	5	876689991
367	670	4	876690021
367	637	3	876690021
367	760	4	876690021
367	217	5	876690021
367	379	4	876690048
367	565	2	876690048
367	559	4	876690048
367	551	3	876690048
367	561	4	876690048
367	774	4	876690049
367	800	4	876690049
367	441	3	876690049
367	53	4	876690076
367	564	2	876690077
367	563	4	876690077
367	145	3	876690077
367	567	4	876690077
367	769	3	876690077
367	219	4	876690098
367	448	4	876690098
367	234	4	876690098
367	164	4	876690119
367	443	4	876690119
367	452	4	876690120
233	286	3	876690514
638	187	2	876694704
638	515	4	876694704
638	183	4	876694704
638	510	3	876694704
638	89	4	876694704
638	50	4	876694704
638	172	4	876694787
638	181	5	876694787
638	195	4	876694787
638	22	5	876694787
638	222	4	876694787
638	435	3	876694787
638	174	5	876694861
638	127	2	876694861
638	144	5	876694861
638	176	3	876694861
638	228	3	876694917
638	385	5	876694917
638	82	2	876694917
638	96	4	876694917
638	29	2	876694917
638	188	3	876694995
638	449	2	876694995
638	121	4	876694995
638	117	4	876694995
638	403	3	876695059
638	554	3	876695059
638	455	3	876695059
638	550	5	876695059
638	636	3	876695108
638	431	4	876695108
638	229	1	876695108
638	4	4	876695108
638	265	5	876695216
638	128	3	876695216
638	241	3	876695217
638	226	5	876695217
638	227	2	876695259
638	679	3	876695259
638	230	5	876695259
638	161	4	876695307
638	472	3	876695307
638	685	4	876695307
638	62	3	876695307
638	405	3	876695338
638	118	3	876695385
638	450	1	876695415
638	210	4	876695478
638	511	3	876695478
638	100	3	876695560
638	98	3	876695560
638	504	2	876695560
638	185	5	876695601
638	234	4	876695627
638	514	2	876695714
638	168	4	876695714
638	430	5	876695714
638	211	4	876695774
638	194	3	876695774
638	175	4	876695774
638	410	4	876695774
638	153	3	876695819
638	202	3	876695819
638	238	4	876695819
638	186	5	876695859
638	523	4	876695917
638	204	5	876695917
532	690	4	876696258
532	332	4	876696298
416	269	4	876696643
416	303	4	876696643
416	268	4	876696643
416	748	4	876696687
416	294	4	876696739
416	323	3	876696739
416	990	2	876696739
416	289	3	876696788
416	678	2	876696788
416	245	2	876696788
416	322	3	876696788
416	333	4	876696788
416	937	2	876696823
416	300	4	876696823
416	332	4	876696823
416	874	1	876696853
416	327	4	876696853
416	266	3	876696853
416	875	2	876696938
416	264	3	876696938
416	680	3	876696938
416	14	4	876697017
416	15	4	876697017
416	124	4	876697017
416	475	2	876697074
416	250	4	876697074
416	1152	4	876697105
416	93	4	876697105
416	151	3	876697105
416	985	3	876697165
416	137	3	876697165
416	285	2	876697165
416	257	3	876697205
416	246	4	876697205
416	123	4	876697205
416	7	4	876697205
416	1012	4	876697205
416	25	4	876697243
416	815	4	876697243
416	276	3	876697243
416	253	3	876697283
416	717	2	876697283
416	628	4	876697283
416	225	1	876697330
416	237	3	876697330
416	845	4	876697361
416	473	2	876697387
416	298	4	876697387
416	273	4	876697415
416	21	3	876697415
416	297	4	876697448
416	713	4	876697448
416	118	2	876697479
416	742	4	876697524
416	696	3	876697524
416	762	3	876697524
416	249	3	876697558
735	242	5	876697561
735	286	5	876697561
735	690	4	876697561
735	258	4	876697561
416	824	2	876697592
416	111	4	876697592
735	301	3	876697610
735	288	4	876697610
735	300	4	876697647
735	333	4	876697647
735	319	4	876697647
735	304	4	876697679
416	1089	2	876697695
416	1160	4	876697760
416	546	3	876697807
416	1014	3	876697847
416	535	4	876697847
416	106	3	876697913
416	1132	2	876697913
416	685	3	876697955
416	411	3	876698006
735	748	3	876698022
735	327	3	876698022
735	331	3	876698022
735	325	1	876698022
735	332	3	876698022
735	269	3	876698022
735	245	3	876698022
735	321	3	876698022
735	289	1	876698022
416	1337	1	876698083
416	1054	3	876698083
416	252	4	876698115
416	934	2	876698178
416	597	3	876698178
416	472	4	876698204
416	929	4	876698255
416	1048	3	876698255
416	278	3	876698280
416	10	3	876698364
416	105	2	876698430
735	475	4	876698570
735	293	3	876698570
735	813	4	876698570
735	126	3	876698570
735	93	2	876698604
735	277	3	876698604
735	181	4	876698604
735	124	5	876698643
735	147	1	876698643
735	13	4	876698643
735	275	4	876698643
735	7	3	876698683
735	50	5	876698683
735	756	2	876698684
735	25	4	876698684
735	237	4	876698714
735	744	3	876698714
735	106	3	876698714
735	628	3	876698755
735	515	4	876698755
735	127	4	876698755
735	9	4	876698755
735	276	4	876698796
735	100	2	876698796
735	741	2	876698796
735	283	2	876698796
735	1	4	876698796
735	676	3	876698837
735	764	3	876698837
416	510	4	876698853
735	123	3	876698866
735	1012	2	876698897
735	285	4	876698897
735	117	3	876698897
735	298	4	876698897
416	182	4	876698934
416	69	4	876699027
416	447	4	876699027
416	185	4	876699101
416	90	4	876699102
416	55	2	876699102
416	238	4	876699179
416	707	4	876699179
416	11	4	876699238
416	498	4	876699287
416	202	4	876699334
416	218	3	876699488
416	792	4	876699526
416	997	3	876699526
416	652	4	876699526
416	179	2	876699578
416	42	3	876699578
416	176	4	876699652
416	132	4	876699652
416	633	4	876699757
416	184	4	876699758
416	418	4	876699793
416	955	4	876699839
416	154	4	876699839
416	133	2	876699903
416	4	4	876699903
416	53	2	876699946
416	219	4	876699946
416	941	3	876699946
416	73	3	876699994
416	662	4	876699994
416	71	4	876699994
416	99	4	876700137
297	690	5	876717812
543	636	3	876718718
543	1416	2	876718718
543	831	2	876718718
860	690	4	876750421
116	306	3	876751342
116	262	3	876751342
764	14	4	876752116
764	276	3	876752289
937	242	3	876762200
937	258	4	876762200
937	286	4	876762200
937	268	1	876762200
937	303	4	876762200
160	9	3	876767023
160	408	4	876767023
160	100	5	876767023
160	137	4	876767299
160	825	2	876767299
160	952	4	876767299
160	628	3	876767360
160	124	4	876767360
160	150	4	876767440
160	1016	4	876767440
160	293	5	876767572
160	93	5	876767572
160	50	4	876767572
160	933	3	876767621
160	922	5	876767621
160	273	5	876767660
160	285	4	876767660
160	475	5	876767822
160	117	4	876767822
160	7	3	876767822
160	844	3	876767822
160	1	4	876768025
160	763	4	876768025
160	282	4	876768025
160	458	5	876768025
160	508	5	876768025
160	544	4	876768106
160	250	4	876768106
160	276	5	876768106
160	1142	5	876768609
160	1197	4	876768609
160	237	3	876768609
160	15	2	876768609
937	301	1	876768812
937	304	4	876768813
937	326	1	876768813
937	300	4	876768813
160	129	4	876768828
160	118	3	876768828
160	248	5	876768828
160	1134	4	876768828
160	123	4	876768949
937	874	3	876768956
937	988	2	876768983
160	240	4	876768990
160	13	4	876768990
160	412	3	876768990
937	14	4	876769080
937	116	4	876769080
937	100	3	876769080
160	151	4	876769097
160	126	3	876769148
160	410	4	876769148
160	762	3	876769148
160	926	2	876769148
92	1028	2	876769174
937	283	4	876769212
937	124	4	876769212
937	847	4	876769213
937	515	5	876769253
92	455	2	876769302
92	282	4	876769303
937	408	5	876769323
937	275	4	876769323
937	255	3	876769323
937	9	5	876769373
937	236	4	876769373
937	1007	4	876769373
937	50	5	876769374
937	126	4	876769374
937	285	4	876769436
937	19	1	876769436
937	297	4	876769436
937	225	2	876769436
937	294	1	876769480
937	224	4	876769480
160	21	1	876769480
937	137	3	876769480
937	293	4	876769530
937	864	3	876769530
937	222	3	876769530
937	237	4	876769530
160	24	5	876769689
160	455	4	876769689
160	1012	5	876769689
160	3	3	876770124
160	187	5	876770168
160	127	5	876770168
160	693	5	876770193
160	56	5	876770222
160	182	5	876770311
160	405	3	876770441
160	864	1	876770673
160	832	1	876770673
160	288	5	876771285
647	237	3	876776320
647	1063	3	876776320
647	117	3	876776321
647	1263	3	876776321
647	257	2	876776321
647	70	3	876776321
647	831	3	876776321
647	203	3	876776321
937	93	4	876780336
937	508	1	876780336
937	295	4	876780336
23	222	4	876785704
23	258	5	876785704
23	541	4	876785720
23	294	1	876785901
289	282	3	876789180
289	685	4	876789373
289	125	2	876789373
289	471	4	876789373
289	742	4	876789463
289	222	2	876789463
289	117	4	876789514
289	147	3	876789581
289	15	3	876789581
289	815	3	876789581
289	109	3	876789628
289	7	4	876789628
289	1	3	876789736
289	121	3	876789736
289	1016	5	876789843
289	849	4	876789943
289	24	4	876790292
289	477	2	876790323
289	410	2	876790361
289	455	4	876790464
289	21	1	876790499
289	151	2	876790499
289	405	2	876790576
289	473	1	876790576
289	926	3	876790611
289	363	3	876790653
289	254	1	876790734
382	334	5	876802971
382	332	3	876803039
233	91	3	876812281
233	71	5	876812281
680	286	4	876815942
680	269	4	876815942
680	242	4	876815942
680	294	4	876816043
680	9	4	876816106
680	318	5	876816106
680	195	4	876816106
680	169	5	876816162
680	203	3	876816162
680	517	4	876816162
680	1	4	876816224
680	98	4	876816224
680	143	4	876816224
680	121	3	876816268
680	515	4	876816268
680	408	5	876816268
680	25	4	876816310
680	137	4	876816310
680	50	5	876816310
680	7	5	876816310
518	300	3	876822581
518	288	3	876822581
518	10	3	876822744
518	475	4	876822811
518	9	3	876822811
518	924	3	876822873
518	471	3	876822873
518	276	5	876822923
518	14	3	876822923
518	100	4	876822967
518	919	5	876822967
518	619	4	876823018
518	1335	3	876823018
518	151	3	876823018
518	126	4	876823018
518	124	3	876823071
518	1017	3	876823071
518	713	5	876823071
518	123	2	876823143
518	1	4	876823143
518	934	3	876823143
518	25	5	876823197
518	7	3	876823197
518	744	4	876823266
518	508	3	876823266
518	458	3	876823266
518	1047	4	876823266
518	696	5	876823266
518	13	4	876823266
518	147	4	876823324
518	284	4	876823324
518	544	3	876823324
518	864	3	876823324
518	476	4	876823324
518	847	5	876823447
518	546	4	876823447
518	591	3	876823447
518	866	5	876823540
518	410	3	876823541
518	1040	3	876823541
518	235	4	876823597
518	236	3	876823597
518	685	5	876823597
518	222	5	876823597
518	547	3	876823645
518	1011	4	876823645
518	125	5	876823645
518	742	5	876823804
518	129	5	876823804
518	106	5	876823804
518	117	5	876823804
518	628	5	876823804
518	121	5	876823804
518	237	4	876823804
518	118	5	876823804
518	273	5	876823804
518	289	4	876823804
518	291	3	876823926
518	405	5	876823926
518	370	4	876823963
518	717	5	876823963
518	763	1	876823994
518	1114	2	876824079
518	240	1	876824079
518	920	3	876824121
518	829	3	876824156
518	820	2	876824218
518	120	3	876824218
518	280	4	876824218
518	595	3	876824266
518	1028	3	876824266
518	1079	1	876824266
518	412	1	876824266
452	23	2	876825745
30	289	2	876847817
884	269	5	876857704
884	258	5	876857704
884	268	4	876857704
884	322	3	876857745
884	323	2	876857745
884	300	1	876857789
160	109	2	876857844
884	275	4	876857845
160	589	3	876857977
160	1019	5	876857977
160	461	5	876857977
160	474	4	876857977
160	719	3	876857977
160	11	4	876858091
160	168	4	876858091
160	514	4	876858091
160	55	4	876858091
160	201	5	876858346
160	462	4	876858346
160	59	4	876858346
160	157	5	876858346
160	497	4	876858346
884	285	4	876858820
884	100	5	876858820
884	9	5	876858820
884	146	3	876858877
884	127	4	876858877
884	116	4	876858914
884	713	3	876858914
884	515	4	876858914
884	475	4	876858914
884	14	4	876858946
884	1009	2	876859024
884	165	3	876859070
884	463	5	876859070
884	509	4	876859090
884	923	3	876859109
884	179	5	876859109
884	1073	4	876859138
884	640	1	876859161
884	213	4	876859207
884	166	3	876859207
884	70	4	876859208
884	86	3	876859208
884	462	4	876859237
884	198	5	876859237
884	212	4	876859238
884	921	5	876859277
884	529	5	876859301
884	638	4	876859301
884	736	3	876859329
884	510	5	876859330
884	582	5	876859351
884	382	5	876859351
160	483	5	876859413
160	195	4	876859413
160	32	5	876859413
160	447	4	876859413
160	79	4	876859413
884	381	5	876859751
160	463	4	876859777
160	1073	4	876859778
160	213	4	876859778
160	671	5	876859778
160	23	5	876859778
160	604	4	876859778
884	1214	1	876860434
884	1018	2	876860514
884	949	2	876860604
160	174	5	876860807
160	135	4	876860807
160	153	3	876860808
160	230	2	876860808
160	640	3	876860808
160	175	4	876860808
160	161	3	876861185
160	192	5	876861185
160	185	5	876861185
160	460	2	876861185
160	209	4	876861185
160	432	3	876861185
160	234	5	876861185
160	969	1	876861185
160	603	4	876861754
160	4	4	876861754
160	430	5	876861799
160	61	4	876861799
160	1223	4	876861799
160	564	3	876861799
160	218	4	876861878
160	770	4	876861878
160	169	4	876862077
160	202	4	876862077
160	160	5	876862078
160	488	5	876862078
160	211	4	876862171
160	955	4	876862243
160	228	2	876862243
160	484	5	876862243
372	286	5	876868994
372	262	4	876869066
372	288	5	876869066
372	333	5	876869109
372	299	4	876869147
372	327	5	876869183
372	292	5	876869183
372	678	4	876869183
372	875	4	876869183
372	874	4	876869238
372	332	4	876869330
372	322	3	876869330
372	872	4	876869330
372	326	4	876869330
372	264	4	876869330
372	325	4	876869330
372	234	5	876869387
372	7	3	876869387
372	201	2	876869387
372	98	5	876869388
372	100	3	876869388
372	185	5	876869445
372	56	4	876869445
372	447	5	876869445
372	436	5	876869445
372	448	4	876869445
372	5	4	876869445
372	635	5	876869445
372	164	4	876869446
372	218	5	876869481
372	844	4	876869481
372	547	5	876869481
372	219	5	876869481
372	200	5	876869481
372	559	4	876869481
372	443	4	876869481
372	637	4	876869512
372	674	5	876869512
372	441	4	876869512
372	446	4	876869512
372	672	5	876869512
372	452	4	876869534
372	561	5	876869534
372	53	5	876869553
372	183	5	876869667
372	696	4	876869667
372	129	4	876869667
372	79	5	876869667
372	176	3	876869667
372	23	5	876869701
372	12	4	876869730
372	273	5	876869730
372	77	5	876869794
372	581	5	876869794
372	1109	4	876869818
372	44	4	876869837
372	1090	5	876869878
372	595	4	876869878
372	1083	3	876869878
372	159	5	876869894
372	628	4	876869915
372	148	5	876869915
372	1212	4	876869932
372	1273	4	876869957
372	574	4	876869957
372	649	3	876869977
472	222	5	876882530
404	690	5	876889178
1	150	5	876892196
1	234	4	876892355
1	42	5	876892425
1	92	3	876892425
1	71	3	876892425
1	176	5	876892468
1	91	5	876892636
1	193	4	876892654
1	217	3	876892676
1	216	5	876892701
1	177	5	876892701
1	194	4	876892743
1	73	3	876892774
1	59	5	876892817
1	133	4	876892818
1	41	2	876892818
1	195	5	876892855
1	218	3	876892856
1	170	5	876892856
1	213	2	876892896
1	157	4	876892918
1	223	5	876892918
1	227	4	876892946
1	27	2	876892946
1	80	4	876893008
1	231	1	876893031
1	67	3	876893054
1	200	3	876893098
1	119	5	876893098
1	4	3	876893119
1	215	3	876893145
1	2	3	876893171
1	164	3	876893171
1	77	4	876893205
1	206	4	876893205
1	53	3	876893206
1	136	3	876893206
1	40	3	876893230
1	46	4	876893230
1	153	3	876893230
543	1174	3	876894981
543	198	4	876896210
543	516	4	876896210
543	14	4	876896210
543	591	4	876896210
543	86	4	876896210
543	13	3	876896210
543	515	4	876896210
543	480	4	876896210
543	237	4	876896210
543	234	4	876896210
119	328	4	876923913
160	531	5	876942699
692	321	3	876946833
692	294	3	876946833
692	326	3	876948579
692	845	3	876948910
692	127	3	876948910
692	66	2	876953130
692	287	3	876953130
692	692	3	876953130
692	285	3	876953204
692	168	2	876953204
692	523	3	876953204
692	56	3	876953204
692	476	3	876953279
692	300	4	876953340
692	25	4	876953340
692	194	4	876953340
692	257	4	876953340
692	1	4	876953340
692	204	5	876953340
692	211	4	876953340
692	328	4	876953340
692	238	4	876953340
692	208	4	876953340
692	508	3	876953424
692	100	4	876953482
692	1012	1	876953553
692	1047	2	876953616
692	762	4	876953681
692	756	2	876953681
692	249	3	876953681
692	866	4	876953733
270	258	3	876953744
270	306	5	876953744
270	242	5	876953744
270	286	5	876953744
270	268	5	876953745
692	1028	3	876953823
692	410	5	876953824
270	288	5	876953827
270	872	5	876953827
270	335	3	876953900
270	327	5	876953900
692	1132	4	876953954
270	741	5	876953967
270	244	3	876954004
270	50	5	876954004
270	7	4	876954004
692	411	4	876954021
692	1040	2	876954021
270	1007	5	876954036
270	181	4	876954036
270	148	4	876954062
270	740	5	876954062
270	1014	4	876954062
692	1023	2	876954083
270	121	4	876954093
270	282	3	876954093
270	279	5	876954093
270	475	5	876954122
270	713	5	876954122
270	535	5	876954123
270	13	4	876954192
692	412	4	876954196
692	1054	3	876954197
270	123	5	876954223
270	257	4	876954223
270	250	2	876954223
270	471	5	876954223
270	275	5	876954248
270	295	5	876954248
270	742	2	876954248
692	763	3	876954381
270	283	5	876954456
270	596	5	876954456
270	25	5	876954456
270	546	4	876954484
270	237	1	876954484
270	222	5	876954521
270	1009	5	876954522
270	815	4	876954522
270	93	5	876954522
270	324	2	876954733
270	253	5	876954733
270	251	5	876954752
270	707	5	876954927
270	694	5	876954927
270	558	5	876954927
270	531	4	876954945
270	714	4	876954965
270	509	3	876954965
270	83	4	876954995
270	26	5	876954995
270	703	4	876955019
270	1148	5	876955042
270	60	5	876955066
270	70	5	876955066
270	584	5	876955067
270	213	5	876955067
270	86	4	876955067
270	736	5	876955087
270	582	3	876955087
270	1073	5	876955202
270	66	4	876955531
270	173	5	876955531
270	716	4	876955563
270	727	5	876955563
270	869	1	876955633
270	97	4	876955633
270	319	5	876955633
270	241	5	876955633
270	421	5	876955633
270	747	5	876955662
270	387	5	876955689
270	553	1	876955689
270	722	4	876955689
270	794	4	876955689
270	778	5	876955711
270	88	5	876955711
270	739	4	876955729
270	1119	5	876955729
270	781	5	876955750
270	155	5	876955770
270	402	5	876955770
270	1074	5	876955770
270	90	5	876955770
270	603	5	876955868
270	98	5	876955868
270	230	3	876955868
270	156	5	876955899
270	466	5	876955899
270	1109	5	876955899
270	684	4	876955938
270	79	4	876955938
270	183	5	876955938
270	185	5	876955938
270	581	5	876955938
270	566	5	876955939
270	443	3	876955976
270	234	5	876955976
270	176	4	876955976
270	56	5	876955976
270	574	3	876956038
270	583	5	876956038
270	77	2	876956038
270	943	5	876956038
270	226	4	876956038
270	118	3	876956038
270	356	3	876956064
270	17	2	876956064
270	5	5	876956064
270	800	5	876956106
270	53	4	876956106
270	164	5	876956137
270	281	5	876956137
270	928	4	876956137
270	265	4	876956137
270	218	5	876956206
270	379	5	876956232
270	370	5	876956232
270	159	4	876956233
270	452	4	876956264
270	1210	5	876956264
270	551	4	876956264
270	554	1	876956264
270	1471	4	876956264
270	447	4	876956360
270	217	5	876956360
270	671	4	876956360
270	200	5	876956360
270	219	5	876956389
270	672	5	876956390
270	569	4	876956419
270	665	4	876956419
270	145	3	876956419
270	441	5	876956420
270	563	3	876956442
270	559	5	876956442
270	860	5	876956464
522	79	3	876960824
522	135	5	876960824
522	654	4	876960824
522	100	5	876960824
522	180	5	876960824
522	192	5	876960894
522	12	5	876960894
522	168	5	876960956
522	514	2	876960956
522	48	4	876961020
522	173	4	876961020
522	134	5	876961020
522	205	4	876961020
522	543	4	876961076
522	96	3	876961076
522	11	4	876961076
522	480	5	876961076
522	128	4	876961133
522	523	5	876961133
522	510	5	876961190
522	179	5	876961190
522	492	4	876961190
522	521	5	876961190
522	23	5	876961248
522	208	5	876961248
522	318	4	876961248
522	200	4	876961314
522	133	3	876961314
522	430	5	876961314
522	530	4	876961314
881	286	2	876961961
881	56	1	876962037
14	242	4	876964570
14	275	4	876964725
14	919	4	876964725
14	151	5	876964725
14	475	3	876964936
14	124	5	876964936
14	473	5	876964936
14	762	3	876964936
14	288	4	876964936
14	121	3	876965061
14	7	5	876965061
14	222	4	876965061
14	100	5	876965165
14	25	2	876965165
14	111	3	876965165
14	116	5	876965165
68	258	5	876973692
68	286	5	876973692
68	288	4	876973726
68	245	3	876973777
68	181	5	876973884
68	276	5	876973884
68	763	1	876973917
68	475	5	876973917
68	117	4	876973939
68	50	5	876973969
68	127	4	876973969
68	275	5	876973969
68	471	3	876974023
68	596	2	876974023
68	458	1	876974048
68	713	2	876974073
68	9	4	876974073
68	125	1	876974096
68	7	3	876974096
68	237	5	876974133
68	121	1	876974176
68	25	4	876974176
68	742	1	876974198
68	118	2	876974248
68	111	3	876974276
68	926	1	876974298
68	282	1	876974315
68	1047	1	876974379
68	1028	4	876974430
68	1089	1	876974484
68	405	3	876974518
68	411	1	876974596
68	409	3	876974677
68	178	5	876974755
148	194	5	877015066
148	174	5	877015066
148	496	3	877015066
148	1039	2	877015784
148	168	5	877015900
148	175	4	877016259
148	1149	5	877016513
148	172	5	877016513
148	135	5	877016514
148	228	4	877016514
148	509	5	877016605
148	357	5	877016735
148	114	5	877016735
148	495	4	877016735
148	50	5	877016805
148	204	3	877016912
148	173	5	877017054
148	7	5	877017054
634	678	2	877017632
148	98	3	877017714
634	985	4	877017790
634	109	4	877017810
634	924	4	877017810
634	281	4	877017829
634	405	4	877017872
634	410	4	877017872
634	290	3	877017891
634	823	3	877017923
634	597	4	877017923
634	595	4	877017923
634	106	3	877017923
634	1008	2	877017951
634	933	3	877017951
634	1162	1	877017951
634	1335	2	877017975
634	122	3	877017975
634	932	3	877018004
634	1049	2	877018004
634	240	3	877018033
634	934	2	877018033
634	929	3	877018033
634	977	3	877018033
634	287	3	877018059
634	411	4	877018059
634	475	5	877018125
634	276	5	877018125
634	93	5	877018125
634	950	5	877018125
634	9	5	877018125
634	744	5	877018125
634	286	5	877018125
634	121	5	877018125
634	237	5	877018125
634	25	4	877018125
634	248	4	877018311
634	515	4	877018346
634	127	5	877018347
634	293	3	877018347
634	1142	3	877018347
634	50	4	877018347
148	69	5	877019101
148	133	5	877019251
148	418	3	877019251
148	71	5	877019251
148	1	4	877019411
148	189	4	877019698
148	432	5	877019698
148	474	5	877019882
148	140	1	877019882
148	214	5	877019882
148	501	4	877020297
148	234	3	877020297
148	596	5	877020297
148	169	5	877020297
148	8	4	877020297
148	191	1	877020715
148	132	4	877020715
148	177	2	877020715
824	286	2	877020871
824	268	4	877020871
824	259	4	877020927
824	288	3	877020927
824	319	2	877020927
824	292	3	877020927
824	304	3	877020964
824	323	2	877020965
824	321	2	877021002
824	294	3	877021002
824	243	1	877021002
824	289	2	877021044
824	322	4	877021044
824	687	2	877021077
824	748	1	877021077
824	989	2	877021121
824	678	3	877021121
824	325	4	877021121
824	991	3	877021121
824	245	2	877021121
148	70	5	877021271
148	163	4	877021402
148	713	3	877021535
50	268	4	877051656
50	319	5	877051687
50	288	4	877052008
50	324	5	877052008
50	327	3	877052093
50	475	5	877052167
50	547	4	877052297
50	9	4	877052297
50	246	3	877052329
50	1010	5	877052329
50	100	2	877052400
50	325	1	877052400
50	286	2	877052400
50	276	2	877052400
50	124	1	877052400
50	15	2	877052438
50	508	5	877052438
50	1084	5	877052501
50	125	2	877052502
50	253	5	877052550
50	823	3	877052784
50	1008	5	877052805
50	544	4	877052937
50	123	4	877052958
680	15	3	877075048
680	14	5	877075079
680	285	5	877075079
680	150	5	877075105
680	276	5	877075135
680	151	5	877075164
680	1089	2	877075214
680	273	3	877075214
680	100	3	877075214
680	24	4	877075214
680	1012	3	877075214
680	845	4	877075241
680	257	4	877075273
680	20	4	877075273
680	248	4	877075312
680	117	4	877075312
680	274	3	877075312
680	815	3	877075312
538	258	3	877095640
538	289	1	877095667
538	294	3	877095702
373	328	4	877098041
373	259	5	877098041
373	286	3	877098042
373	748	4	877098042
373	269	5	877098075
373	487	4	877098177
373	210	5	877098177
373	318	5	877098222
373	204	5	877098222
373	433	3	877098223
373	48	5	877098223
373	166	5	877098262
373	633	4	877098262
373	96	4	877098262
373	603	4	877098262
373	168	5	877098297
373	12	5	877098343
373	842	3	877098343
373	488	3	877098343
373	156	2	877098374
373	655	5	877098374
373	114	5	877098402
373	209	4	877098437
373	1039	4	877098437
373	275	5	877098437
373	196	5	877098487
373	195	4	877098487
373	15	4	877098568
373	162	3	877098568
373	357	4	877098568
373	645	5	877098599
373	117	4	877098599
373	83	5	877098599
373	431	5	877098643
373	480	3	877098643
373	64	4	877098643
373	694	5	877098643
373	496	5	877098643
373	499	4	877098643
373	180	3	877098678
373	50	5	877098678
373	172	5	877098678
373	520	4	877098678
373	194	4	877098714
373	746	4	877098714
373	170	5	877098751
373	20	2	877098751
373	514	4	877098751
373	485	4	877098751
373	173	5	877098751
373	135	1	877098784
373	727	4	877098784
373	290	5	877098784
373	684	4	877098784
373	150	4	877098821
373	89	5	877098821
373	588	3	877098821
373	125	4	877098821
373	217	3	877098821
373	187	2	877098849
373	390	3	877098890
373	238	4	877098890
373	71	5	877098891
373	163	4	877098891
373	22	5	877098919
373	474	3	877098919
373	154	5	877098919
373	144	3	877098949
373	432	5	877098949
373	649	4	877098979
373	79	4	877098979
373	435	4	877098979
373	385	3	877099016
373	169	5	877099016
373	648	4	877099048
373	136	4	877099091
373	99	5	877099091
373	417	3	877099092
373	174	4	877099137
373	735	5	877099137
373	69	4	877099137
373	494	4	877099178
373	97	3	877099178
373	186	5	877099178
373	181	5	877099178
373	211	4	877099178
373	215	4	877099211
373	506	4	877099211
373	729	4	877099263
373	95	5	877099263
373	66	4	877099263
373	497	3	877099317
373	82	1	877099317
373	427	4	877099317
373	178	4	877099352
373	175	3	877099352
373	202	3	877099352
373	389	3	877099352
373	197	3	877099352
373	705	4	877099934
373	70	4	877099968
373	1113	1	877099968
